lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
lucifer_affinity_01_001	lucifer	sherry	lucifer	smile	neutral	speaker_lucifer	lucifer_affinity_01_001_body			Bar			FALSE	FALSE	FALSE								
lucifer_affinity_01_002	sherry	sherry	lucifer	smile	neutral	speaker_sherry	lucifer_affinity_01_002_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_003	lucifer	sherry	lucifer	smile	embarassed	speaker_lucifer	lucifer_affinity_01_003_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_004	lucifer	sherry	lucifer	smile	embarassed	speaker_lucifer	lucifer_affinity_01_004_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_005	karin	sherry	karin	smile	amazed	speaker_karin	lucifer_affinity_01_005_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_006	sherry	sherry	karin	excited	amazed	speaker_sherry	lucifer_affinity_01_006_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_007	lucifer	sherry	lucifer	excited	neutral	speaker_lucifer	lucifer_affinity_01_007_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_008	sherry	sherry	lucifer	perplexed	neutral	speaker_sherry	lucifer_affinity_01_008_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_009	lucifer	sherry	lucifer	perplexed	surprise	speaker_lucifer	lucifer_affinity_01_009_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_010	lucifer	sherry	lucifer	perplexed	surprise	speaker_lucifer	lucifer_affinity_01_010_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_011	sherry	sherry	lucifer	urgent	surprise	speaker_sherry	lucifer_affinity_01_011_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_012	sherry	sherry	lucifer	smile	surprise	speaker_sherry	lucifer_affinity_01_012_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_013	lucifer	sherry	lucifer	smile	happy	speaker_lucifer	lucifer_affinity_01_013_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_014	sherry	sherry	lucifer	smile	happy	speaker_sherry	lucifer_affinity_01_014_body						FALSE	FALSE	FALSE								
lucifer_affinity_01_015	narration					speaker_narration	lucifer_affinity_01_015_body	UpgradePendingFacilityRank					FALSE	FALSE	FALSE								
