lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
beelzebub_affinity_03_001	sherry	sherry	karin	smug	neutral	speaker_sherry	beelzebub_affinity_03_001_body			Restaurant			FALSE	FALSE	FALSE								
beelzebub_affinity_03_002	sherry	sherry	karin	consider	neutral	speaker_sherry	beelzebub_affinity_03_002_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_003	sherry	sherry	karin	thinking	neutral	speaker_sherry	beelzebub_affinity_03_003_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_004	sherry	sherry	karin	content	neutral	speaker_sherry	beelzebub_affinity_03_004_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_005	karin	sherry	karin	content	curious	speaker_karin	beelzebub_affinity_03_005_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_006	sherry	sherry	karin	curious	curious	speaker_sherry	beelzebub_affinity_03_006_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_007	sherry	sherry	karin	thinking	curious	speaker_sherry	beelzebub_affinity_03_007_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_008	sherry	sherry	karin	easy	curious	speaker_sherry	beelzebub_affinity_03_008_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_009	sherry	sherry	karin	curious	curious	speaker_sherry	beelzebub_affinity_03_009_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_010	sherry	sherry	karin	consider	curious	speaker_sherry	beelzebub_affinity_03_010_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_011	karin	sherry	karin	consider	suspicious	speaker_karin	beelzebub_affinity_03_011_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_012	sherry	sherry	karin	easy	suspicious	speaker_sherry	beelzebub_affinity_03_012_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_013	sherry	sherry	karin	smile	suspicious	speaker_sherry	beelzebub_affinity_03_013_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_014	baalzebub	sherry	baalzebub	smile	happy	speaker_baalzebub	beelzebub_affinity_03_014_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_015	sherry	sherry	baalzebub	easy	happy	speaker_sherry	beelzebub_affinity_03_015_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_016							beelzebub_affinity_03_016_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_017	sherry	sherry	baalzebub	content	happy	speaker_sherry	beelzebub_affinity_03_017_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_018	sherry	sherry	baalzebub	easy	happy	speaker_sherry	beelzebub_affinity_03_018_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_019	sherry	sherry	baalzebub	excited	happy	speaker_sherry	beelzebub_affinity_03_019_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_020	sherry	sherry	baalzebub	content	happy	speaker_sherry	beelzebub_affinity_03_020_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_021	sherry	sherry	baalzebub	yareyare	happy	speaker_sherry	beelzebub_affinity_03_021_body						FALSE	FALSE	FALSE								
