lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
belphegor_affinity_02_001	karin	karin	belphegor	smile	lazy	speaker_karin	belphegor_affinity_02_001_body			Casino			FALSE	FALSE	FALSE								
belphegor_affinity_02_002	belphegor	karin	belphegor	smile	lazy	speaker_belphegor	belphegor_affinity_02_002_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_003	sherry	sherry	belphegor	perplexed	lazy	speaker_sherry	belphegor_affinity_02_003_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_004	karin	karin	belphegor	suspicious	lazy	speaker_karin	belphegor_affinity_02_004_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_005	belphegor	karin	belphegor	suspicious	smile	speaker_belphegor	belphegor_affinity_02_005_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_006	sherry	sherry	belphegor	perplexed	smile	speaker_sherry	belphegor_affinity_02_006_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_007						speaker_narration	belphegor_affinity_02_007_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_008	karin	karin	belphegor	smile	lazy	speaker_karin	belphegor_affinity_02_008_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_009	belphegor	karin	belphegor	smile	lazy	speaker_belphegor	belphegor_affinity_02_009_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_010						speaker_narration	belphegor_affinity_02_010_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_011	karin	karin	belphegor	amazed	lazy	speaker_karin	belphegor_affinity_02_011_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_012	sherry	sherry	belphegor	mock	lazy	speaker_sherry	belphegor_affinity_02_012_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_013	belphegor	sherry	belphegor	mock	smile	speaker_belphegor	belphegor_affinity_02_013_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_014						speaker_narration	belphegor_affinity_02_014_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_015	karin	karin	belphegor	speechless	smile	speaker_karin	belphegor_affinity_02_015_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_016	sherry	sherry	belphegor	surprise	smile	speaker_sherry	belphegor_affinity_02_016_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_017	belphegor	sherry	belphegor	surprise	happy	speaker_belphegor	belphegor_affinity_02_017_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_018	karin	karin	belphegor	speechless	happy	speaker_karin	belphegor_affinity_02_018_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_019	karin	karin	belphegor	speechless	happy	speaker_karin	belphegor_affinity_02_019_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_020	sherry	sherry	belphegor	perplexed	happy	speaker_sherry	belphegor_affinity_02_020_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_021	belphegor	sherry	belphegor	perplexed	yawn	speaker_belphegor	belphegor_affinity_02_021_body						FALSE	FALSE	FALSE								
belphegor_affinity_02_022						speaker_narration	belphegor_affinity_02_022_body	UpgradePendingFacilityRank					FALSE	FALSE	FALSE								
