lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
asmodeus_affinity_02_001	karin	sherry	karin	smile	curious	speaker_karin	asmodeus_affinity_02_001_body			MaidCafe			FALSE	FALSE	FALSE								
asmodeus_affinity_02_002	sherry	sherry	karin	curious	curious	speaker_sherry	asmodeus_affinity_02_002_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_003	asmodeus	karin	asmodeus	curious	happy	speaker_asmodeus	asmodeus_affinity_02_003_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_004	narration					speaker_narration	asmodeus_affinity_02_004_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_005	sherry	sherry	asmodeus	greasy	happy	speaker_sherry	asmodeus_affinity_02_005_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_006	karin	sherry	karin	greasy	curious	speaker_karin	asmodeus_affinity_02_006_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_007	sherry	sherry	karin	thinking	curious	speaker_sherry	asmodeus_affinity_02_007_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_008	asmodeus	sherry	asmodeus	thinking	cheerful	speaker_asmodeus	asmodeus_affinity_02_008_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_009	sherry	sherry	asmodeus	surprise	cheerful	speaker_sherry	asmodeus_affinity_02_009_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_010	asmodeus	sherry	asmodeus	surprise	neutral	speaker_asmodeus	asmodeus_affinity_02_010_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_011	karin	karin	asmodeus	amazed	neutral	speaker_karin	asmodeus_affinity_02_011_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_012	asmodeus	karin	asmodeus	amazed	charming	speaker_asmodeus	asmodeus_affinity_02_012_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_013	karin	karin	asmodeus	happy	charming	speaker_karin	asmodeus_affinity_02_013_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_014	sherry	sherry	karin	greasy	charming	speaker_sherry	asmodeus_affinity_02_014_body						FALSE	FALSE	FALSE								
asmodeus_affinity_02_015	asmodeus	sherry	asmodeus	greasy	smile	speaker_asmodeus	asmodeus_affinity_02_015_body						FALSE	FALSE	FALSE								
