lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
mammon_affinity_02_001	sherry	sherry	mammon	curious	smile	speaker_sherry	mammon_affinity_02_001_body			BlackMarket			FALSE	FALSE	FALSE								
mammon_affinity_02_002	mammon	sherry	mammon	curious	happy	speaker_mammon	mammon_affinity_02_002_body						FALSE	FALSE	FALSE								
mammon_affinity_02_003	sherry	sherry	mammon	perplexed	happy	speaker_sherry	mammon_affinity_02_003_body						FALSE	FALSE	FALSE								
mammon_affinity_02_004	karin	sherry	karin	perplexed	curious	speaker_karin	mammon_affinity_02_004_body						FALSE	FALSE	FALSE								
mammon_affinity_02_005	sherry	sherry	karin	smile	curious	speaker_sherry	mammon_affinity_02_005_body						FALSE	FALSE	FALSE								
mammon_affinity_02_006	mammon	sherry	mammon	smile	serious	speaker_mammon	mammon_affinity_02_006_body						FALSE	FALSE	FALSE								
mammon_affinity_02_007	sherry	sherry	mammon	smug	serious	speaker_sherry	mammon_affinity_02_007_body						FALSE	FALSE	FALSE								
mammon_affinity_02_008	karin	karin	mammon	amazed	serious	speaker_karin	mammon_affinity_02_008_body						FALSE	FALSE	FALSE								
mammon_affinity_02_009	mammon	karin	mammon	amazed	smile	speaker_mammon	mammon_affinity_02_009_body						FALSE	FALSE	FALSE								
mammon_affinity_02_010	sherry	sherry	mammon	curious	smile	speaker_sherry	mammon_affinity_02_010_body						FALSE	FALSE	FALSE								
mammon_affinity_02_011	mammon	sherry	mammon	curious	gold	speaker_mammon	mammon_affinity_02_011_body						FALSE	FALSE	FALSE								
mammon_affinity_02_012	sherry	sherry	mammon	perplexed	gold	speaker_sherry	mammon_affinity_02_012_body						FALSE	FALSE	FALSE								
mammon_affinity_02_013	mammon	sherry	mammon	perplexed	giggling	speaker_mammon	mammon_affinity_02_013_body						FALSE	FALSE	FALSE								
mammon_affinity_02_014	karin	karin	mammon	smile	giggling	speaker_karin	mammon_affinity_02_014_body						FALSE	FALSE	FALSE								
mammon_affinity_02_015	sherry	sherry	mammon	perplexed	giggling	speaker_sherry	mammon_affinity_02_015_body						FALSE	FALSE	FALSE								
mammon_affinity_02_016	mammon	sherry	mammon	perplexed	happy	speaker_mammon	mammon_affinity_02_016_body						FALSE	FALSE	FALSE								
mammon_affinity_02_017	sherry	sherry	mammon	smug	happy	speaker_sherry	mammon_affinity_02_017_body						FALSE	FALSE	FALSE								
mammon_affinity_02_018	mammon	sherry	mammon	smug	giggling	speaker_mammon	mammon_affinity_02_018_body						FALSE	FALSE	FALSE								
mammon_affinity_02_019	narration					speaker_narration	mammon_affinity_02_019_body	UpgradePendingFacilityRank					FALSE	FALSE	FALSE								
